ch1_mean,ch1_std,ch1_rms,ch1_skew,ch1_kurt,ch1_crest,ch2_mean,ch2_std,ch2_rms,ch2_skew,ch2_kurt,ch2_crest,ch3_mean,ch3_std,ch3_rms,ch3_skew,ch3_kurt,ch3_crest,ch1_spec_cent,ch1_spec_bw,ch1_en_lo,ch1_en_mid,ch1_en_hi,ch2_spec_cent,ch2_spec_bw,ch2_en_lo,ch2_en_mid,ch2_en_hi,ch3_spec_cent,ch3_spec_bw,ch3_en_lo,ch3_en_mid,ch3_en_hi,file,label
-0.030238923710017362,1.0205047604115287,1.020952672032221,0.06672971483935602,0.055681012070908587,2.778879878757595,-0.027725033479779455,1.0346552345835227,1.035026633441159,-0.48034935530684925,0.8292460674591124,4.08744365039142,-0.002529322849050054,1.002661811550686,1.0026650017908165,-0.5998367549877184,-0.5589198454879325,2.8458352816639065,270.40064023378363,146.82957146730124,50657.92911058478,117266.32527766189,351097.06833993155,261.1797010444819,140.63238512139972,30632.437754230494,171220.2290109423,332552.4449220798,277.79798561122357,130.4086895218557,12145.411060882749,84602.87586347098,404425.6113668473,H10.mat,0
-0.03818783784454588,1.0193802928984808,1.020095335009936,0.01087867064854507,0.12252843695593985,2.7812153826025994,-0.023816534438116693,1.0818174198222628,1.0820795521326239,-0.473789681989044,1.2020672882824837,3.9116442084857743,0.005261963288268386,0.996269439332489,0.9962833352041571,-0.667856302468633,-0.3017489878506292,3.134396219057241,266.03209834880454,147.1080298443456,61452.39413664163,127540.20464018028,329353.61201727594,259.2127144082269,140.96322814478845,41753.01753044565,187655.98580979687,354008.87427741906,272.0708348792488,131.26678741676332,15351.289828635681,83566.79404025082,395064.2434211132,H10.mat,0
-0.02873358218585377,1.0137133635891185,1.014120506776387,0.06478287825321573,0.1805638760242223,2.797601289323407,-0.0024547761496898943,1.04315724915145,1.0431601374588493,-0.4464779427460805,1.0105675592913865,4.05758431497583,-0.023103947228043854,1.007126465930257,1.0073914386943565,-0.6525144773299931,-0.31994476986774467,3.2147417633815163,262.91314324249055,146.45395136759353,56818.265070900045,127345.39680510422,328503.491621167,260.42680090167084,140.54475754166313,38048.25327804167,163485.69619596115,338490.92578968906,271.69169760649135,132.42992766321106,18285.961717389026,83052.21621202279,403846.41832976264,H10.mat,0
-0.012023214123087893,1.0017638242671294,1.0018359732451982,0.08819092789889225,0.13597083571898239,2.831905534150256,-0.008998445743208912,1.0069685729627096,1.0070087779956782,-0.4041824708809157,0.31089782330495064,3.5973931989329153,-0.038392575089999284,1.0271266246616904,1.0278439049344787,-0.6427012842007491,-0.4043749961036447,3.3146837930982005,268.17983259537857,147.81575716212498,63591.66126958981,100246.75594314106,335405.86031581357,258.53026753259013,137.88318076090212,31842.894821741596,157118.8186730165,315498.9717378023,277.70641571850916,131.6356726473758,16787.47129086165,81012.92080987195,428606.9168115776,H10.mat,0
-0.002317743312078437,1.0043971931877615,1.0043998673922225,0.028345837863930797,0.10930905398707447,2.8246766343989087,-0.0003902522089203515,1.0186941926433788,1.0186942673943602,-0.3306841452857996,0.47098314245346407,4.107706346555474,-0.006741984505068888,1.0195288598821877,1.019551151481739,-0.6190822043013219,-0.5078024762702609,3.341644534754369,270.2005255128143,148.50165028957755,68592.1506283259,111653.52729557207,322294.05121970235,262.9012536829982,137.3063199444708,25966.16379675888,167922.6556567179,323945.1452087648,274.10705952566315,130.91653912120296,14706.496466524164,90564.063044938,413073.984661593,H10.mat,0
-0.01155816372245421,0.9922105931409919,0.9922779108142205,-0.0013780891737057558,0.17272545424309937,2.8591837082648515,0.008422685714509342,0.9597210592018135,0.9597580179972951,-0.27839844320505225,0.5630807054057292,4.359949931530397,0.017135192492230517,0.9735957449946355,0.973746522198362,-0.5882800546068003,-0.4779285022831439,3.0045012741964006,267.34554380969644,147.94834335421,40685.58147350812,134376.60209227283,314819.9220381289,262.5952303897497,138.4310003590339,20921.831727470493,149455.23131096465,289511.5847272943,274.56830562824683,130.33748843595865,11669.770089026684,86763.51035145065,374495.1263942907,H10.mat,0
0.001964828565908734,1.1224651215856605,1.122466841259734,-0.0651445131090997,-0.30122354214094393,2.450010732530248,-1.9504952458841985e-05,0.9916152490184027,0.9916152492102327,-0.10805675903466443,0.4072020768393725,3.5367992452704398,-0.01049413962537055,1.053457205772524,1.0535094737877446,-0.49322280922260126,-0.31434603786972204,3.3757415435551916,281.80668531074065,123.47420163123006,6253.208639256955,115698.81223487035,507855.39748819015,250.86022287357935,133.4674373889089,12490.859616846323,211557.62830256726,267369.61821732996,263.68195474928183,122.56585225948109,4977.495693203629,269155.66587953124,279704.5847538042,H100.mat,0
0.005757369107205274,1.0654617842237735,1.065477339477637,-0.05142827450710329,-0.14196497264626728,2.581055180425966,-0.00549144859234758,0.9753003356414445,0.975315795376019,0.06179999588377016,0.2784916229537848,3.59590614756958,-0.023249492673270734,1.0715774918317855,1.0718296785917365,-0.49364705316156327,-0.3249311317703185,3.1501719327015265,283.3431363289672,124.22080679053582,5979.953657847905,104337.04415558258,456736.049746157,251.39391858557545,135.4542787986613,16785.071185707224,206609.20798244583,251748.15420100128,263.03302857497687,122.01336638531185,6013.165267511758,247778.00886333667,319349.65446684125,H100.mat,0
0.00011645304389907673,1.149306853800231,1.1493068597000093,-0.021429747458393947,-0.32147670490687164,2.3927950880634676,-0.011013993081725687,1.0273640014039798,1.0274230382001375,0.05105754098942688,-0.03001168201250337,3.3496251523262677,-0.046356653235547905,1.1334981967417992,1.1344457242707167,-0.46737826767442425,-0.4439672707640385,2.8496899524640007,280.9637412133788,122.15955869618257,5495.276694761749,115622.65630227051,538725.3101283628,253.89421099266104,134.12705783253188,11746.778575487868,239098.85195424262,276823.37766929925,265.89080665282205,123.50985885567944,7656.915005825879,235229.12687027053,398383.87969530886,H100.mat,0
-0.007415806124538718,1.178819043249668,1.178842368982613,0.003984555131440977,-0.42294747338218786,2.3328443916897417,-0.01033950967724931,1.034545575173778,1.0345972417187321,-0.034015260968525994,-0.08490075888138282,3.005331870458023,-0.03711695757396603,1.1408552788387838,1.141458906747793,-0.4644214445833138,-0.49518380838700127,3.099725687685524,280.4114107296441,121.64090602295164,7267.707699020079,129904.90009297887,557364.1253275138,255.07752806488082,134.13172140126437,13754.492623584025,248087.51880757237,273020.38751034846,264.08442759299373,124.43402259501838,6555.040972476274,242324.05317383306,400606.56478197937,H100.mat,0
-0.007793699471040757,1.1279084576517684,1.1279353840508046,-0.004262748392338147,-0.2741295004323363,2.438132402796036,-0.0003108276096943401,1.0024643362857506,1.0024643844738992,-0.03450162916179039,-0.028024956693431413,2.9751587714014054,-0.005800440024959051,1.074764876428446,1.0747805286237448,-0.5089808072432088,-0.353762752825149,3.3012562939202934,284.5353010041678,122.29668195617847,4721.34050988989,128880.96212202069,502286.4696475131,254.71150330283487,133.63350541078393,17150.14154867527,224541.6742193086,260378.11326689346,263.87718615942106,121.66087317605425,5214.8160381438565,277146.42250136804,294100.20138918154,H100.mat,0
-0.008456207496318573,1.163624038137462,1.1636547639126285,-0.010279207381927934,-0.3762692772158345,2.363291840628212,0.015776039411676473,1.0342284463511655,1.0343487625851662,-0.04465554658980733,0.20142350206060655,3.6906127622516443,0.014932402559263076,1.0371268289866429,1.0372343207058283,-0.5386738054653682,-0.2463630145136726,3.4207564411218567,285.35651705883697,122.4255690609897,5490.7211908268,117868.881990649,553487.7016836274,255.47955516342208,132.87261231445123,14774.86309095642,228635.48092150956,291252.35868419055,258.43033100490106,120.68305842585458,6759.856551112707,279753.4404788858,250583.03352960182,H100.mat,0
-0.007215547219224808,1.1796009024569905,1.1796229707830461,0.009083234326964632,-0.513307353028384,2.3313006590209575,0.006989541649744841,1.0643748910481459,1.0643978402769454,-0.040470895447825374,0.25881922354558995,3.5864228584536266,0.004682958833622692,1.0518195915786717,1.0518300163677405,-0.4955171806313915,-0.36666479326121326,3.206916512777257,284.28579087902756,123.19759542292063,5903.934631247219,114237.35066284046,575419.285333274,251.78051352662868,133.02032469809552,12713.02987351386,253986.06836736514,299239.22421402053,261.9797532907959,122.0625505053036,6272.804422672018,292795.90739257535,253457.12776293553,H100.mat,0
-0.002537142815284501,1.1431327872113444,1.1431356027572763,0.04051105604094099,-0.5756728987766855,2.405712674686573,-0.0030730455555390453,1.0541811386609867,1.054185617772108,-0.0409475874659257,0.19837174699814275,3.4220451090772945,-0.015036111846819203,1.06062108682858,1.0607276627320077,-0.46647769264141037,-0.3851200074910426,3.1255583658397255,281.6402391946864,122.2013575048906,5685.380919002453,110752.00410628271,536853.4005271075,255.29289467850316,134.33089517846858,13871.89801518917,241011.38652527105,300399.7913931749,261.51630810722196,125.4866479846443,7206.010822821974,294490.20950737747,259234.20876533544,H100.mat,0
-0.0030729754399916507,1.1154090659971707,1.1154132990451275,0.036600218960020664,-0.5192226590240252,2.465503872147647,0.006806519287816988,1.0272455373389084,1.0272680870578614,0.03270748764280518,0.19488067588332703,3.2846776131788804,-0.021587124947568218,1.091474041268963,1.0916874949945627,-0.4337268135058342,-0.5102439489466692,3.0217896363833616,280.80717190329995,122.85623889063586,5271.082133177364,113361.47127566476,503300.19602253044,253.54985672013106,136.1091617839201,19560.790150109387,219358.57488580683,288168.84224249853,262.24965311647566,123.50967859270891,6673.464330336233,256164.33245363686,331285.24352394644,H100.mat,0
0.007489153044098902,1.0819801470069985,1.0820060655701536,-0.023459573536308453,-0.26895174979615133,2.541626978431396,-0.01328507689406333,1.000772650410983,1.0008608250294868,0.08379361518966062,0.0010153552820866274,3.4211064404068474,-0.041018600522878854,1.1055931202388611,1.1063537739386784,-0.457991023041092,-0.4140779074987213,3.566623489399627,284.57828322795416,123.00417554910183,6823.790839720705,113252.50446271859,465197.39008258993,250.37811619049546,132.30825084103267,11779.929729019477,247568.3304140987,240925.92826736873,259.08658808595413,123.36155574889685,11210.314286412102,250608.0252369737,347315.7628774132,H101.mat,0
0.002564363366158622,1.0839898291755037,1.0839928623913586,-0.057124241563863414,-0.2513963365115055,2.5369685562867037,-0.006255878684518021,0.9972342751848046,0.9972538972706387,0.12262557785266663,-0.014507704018930756,3.335171831875563,-0.01690788759954568,1.0871476807620546,1.0872791529544716,-0.46758229304870386,-0.46498768974605165,3.6291943484500324,279.6928314956428,124.46028663410283,5734.917496327637,122203.97964208038,459406.5697916673,248.34583241088015,133.69130349381447,14269.378866501662,232230.10841417842,250298.95264193078,263.3023973712073,121.85947513148548,4730.076169340908,281668.80087064893,303727.35701395315,H101.mat,0
-0.0009882849603530337,1.1585562166128742,1.1585566381319041,-0.04190630786297777,-0.3930803180676583,2.373691296778681,-0.004549436838725071,0.9840387267646591,0.9840492432536905,0.10008063679175333,0.18489107703150465,3.221130048579204,-0.015619484425720887,1.1171773220627341,1.1172865063290556,-0.5132399753290535,-0.4460186436282756,3.282034055887417,283.8447953729781,122.69607118232726,5700.4454883964745,119058.08889756157,546203.5785352222,256.458438205374,134.45453959324058,15624.007008357266,209479.86084434463,258836.29092116482,266.2862482914642,122.3279860657063,5634.041542493935,286433.61604356027,331242.0835334763,H101.mat,0
-0.0003505747516617874,1.192762700150557,1.1927627516707184,0.0006033019206724994,-0.4493068291117903,2.305618452276078,-4.0707338862326025e-05,1.0312883622476812,1.0312883630510878,0.08548542425319822,0.2414532337609847,3.1965530326172433,-0.0336841340430069,1.1095473645831064,1.1100585458161856,-0.44294184782599044,-0.4913707712743136,3.3034044713790633,286.50530182542934,121.39081968897636,5789.372853850833,118919.99516152391,586485.7607986438,259.9307448380686,133.16886755906447,9970.324610604792,232143.79386566827,289186.34038751776,263.54781132103363,123.37535015343445,6973.244326394505,249067.9010380112,358764.9492063875,H101.mat,0
-0.000751659523801129,1.126087724771873,1.1260879756368654,0.028933885645010916,-0.3373741198317357,2.4421322912351937,0.006131195260091124,1.0253546967394285,1.0253730275762685,-0.02222101497180853,0.09580133836419691,3.2149938174419326,-0.014258803662250361,1.06605365557633,1.0661490093085182,-0.4514290691997298,-0.45407509546059144,3.0817928714257916,285.9926455744471,122.62613329442036,5848.143917472342,120556.84643108999,507467.05031172605,254.43558127615924,133.9770510663491,11451.16402060425,241837.75630016858,272119.91609952634,264.65722508810535,120.67611784203481,4482.411293446037,243910.47002181102,318745.3759455895,H101.mat,0
-0.004504674748295556,1.0317713869993415,1.031781220572042,-0.009483244651875748,-0.21557555746485413,2.6653477995244117,-0.003122945885653852,0.9674183316034182,0.9674233722178444,-0.10266789704112285,0.17514735230124856,3.711869729657318,-0.002367582821701005,1.0262393635024685,1.0262420945616924,-0.48210487449611106,-0.27603764008580534,3.201632863217876,283.69001293450816,124.70347004190418,5993.636247575065,110477.0696769596,415707.6075814648,256.2912998593415,135.03204723487517,15094.205172758126,222565.51536404525,230148.497500694,260.5122343987799,120.8731083750143,4546.823283302442,263493.65016342874,257743.2318357241,H101.mat,0
0.004397106949351054,1.0829179848841233,1.0829269119081926,-0.028585250576026733,-0.3015142897000702,2.539465754208042,-0.009605015113018582,0.9663547963673905,0.9664025293725085,0.09706357035471332,0.2518974381249808,3.7157906999589896,-0.026563048921432197,1.0749475719920785,1.0752757218963271,-0.4267525418516479,-0.4736123341724716,3.11857849010599,282.16786561537356,124.43032089208896,6405.767713329841,108535.17872937353,471154.0714526179,253.8937042676005,134.38027975031537,14633.497266544575,227606.97206902958,224463.80089148766,261.54049759840905,122.39225054413303,6443.7632530819155,280754.97293648275,289037.3532307118,H101.mat,0
-0.0018015642504405056,1.210401875394893,1.2104032161198277,-0.00930901196768083,-0.5669318235201781,2.2720162778412254,-0.005948467432313373,1.006418393653935,1.0064359728019265,0.14426846564145998,-0.12859530790544937,3.2057438229362094,-0.019936458345742657,1.0788024871258486,1.078986686016231,-0.4459641742855625,-0.47120922152320777,3.107852748144003,284.6843810156064,124.17201830491274,5724.431295864908,119554.01117109704,606656.1714345053,253.87928340143677,134.4771957706298,18619.14584109251,241473.72317836486,245904.75562196068,262.527259254171,123.03968407653225,7052.644111002501,268573.5306988998,304407.47857777576,H101.mat,0
-0.010696866387955613,1.206968608002762,1.2070160080357868,0.06662248482433997,-0.5855958149949196,2.2783921600071473,0.0027421058765945867,1.0050050754184898,1.0050088162606152,0.01192022740281101,-0.117488656863598,3.179430010988084,-0.005347446587500816,1.0085640824534945,1.00857825854034,-0.4339343645750049,-0.2594554793420838,3.57031390711238,287.29128493643304,121.93600184251504,5350.103755934397,106141.48112202734,616725.935278829,254.269635303741,134.5533724628393,11676.120377127387,241359.7028742206,251846.92053064768,263.92938892816915,123.5503089484695,6539.319877254879,225037.3607024998,275708.02441085665,H101.mat,0
-0.0039902921674403605,1.072676330309485,1.0726837521086097,-0.006269623868688721,-0.45346510242736837,2.563715355483621,-0.010187076661344104,0.972331276312277,0.9723846396493343,0.024636504050119953,0.09381958183745676,3.378542549331658,-0.03616438507348472,1.058326646814434,1.0589443583613007,-0.435846672340763,-0.27468893674535266,4.067701910981396,284.5011416210463,125.25226032458401,6029.114547287435,106661.34233676552,462386.338128441,253.83389519363337,136.24469812160672,16530.00540495998,222979.92899946298,232865.44877560786,265.9056910894605,124.5065158555058,5498.777046738653,223923.81205927572,328846.573354449,H102.mat,0
-0.0015505622898468446,1.1435384846441634,1.1435395358734584,0.0010405780933233461,-0.4992254171361026,2.404862903447064,0.006138737518690608,1.0237920903960998,1.0238104944060396,-0.0895803235003281,-0.07816740821429491,3.208838841776835,-0.02513081452274286,1.0701856822511766,1.07048071086498,-0.5419626960578118,-0.048843503935771526,4.023865116716616,284.8498631634478,122.4847323534179,4752.87577649892,121928.15334555037,526957.1728079609,257.1999209509903,134.69727554470998,10978.058561119078,240195.75433871307,272545.1550852633,264.623399740476,124.43614208592939,5974.414184931751,244554.6371786534,320404.52145726,H102.mat,0
-0.0021762043177931856,1.1403513327901775,1.1403534092822132,0.007495406495536631,-0.3752507762634574,2.4115820464034594,0.006625528432075381,1.0186090764193254,1.0186306240197354,-0.0918781161346281,-0.09809088613029626,3.4103448402479444,-0.022862581122455757,1.080840125089495,1.081081899589044,-0.5193176593484168,-0.22254263567577404,3.399577846427791,281.9419368227126,122.81731872967482,7184.477713251397,109810.44275885067,532956.5251811716,259.7569937222816,136.79007983710397,12755.049877743002,228421.91040364563,276872.87251967797,265.7876219973887,124.55857974903175,5439.812455968622,229788.7996057854,347075.18582969415,H102.mat,0
-0.00969311502816951,1.1523363673877103,1.1523771344847369,0.008558448498096902,-0.4108699933760489,2.386419971671181,-0.008305551673201697,0.9989861564660486,0.9990206819677984,0.02275167501342385,0.1349507654653097,3.4772870619977816,-0.02232980117269117,1.0522247929049957,1.052461702307677,-0.4434796172247677,-0.34743999962819094,3.253622373638296,285.1054467071004,122.71370274797368,6394.955790845197,108908.66015442475,548525.2167206195,260.7131679051813,138.01710920932624,16929.244972249886,219504.00650662763,262241.4121056062,268.46063755267954,121.90030371909737,4206.923526958335,203392.7471594617,344429.1387843103,H102.mat,0
0.00010281896945574953,1.1017301652006468,1.101730169998437,0.006898670227597847,-0.2927716518725667,2.4961246250871367,-0.006367588174115217,1.0141975382767314,1.0142175273706018,0.06112876165393522,0.10256608549563895,3.254822441964897,-0.005748719373807945,1.0283070905305294,1.0283231594249937,-0.4238240858480488,-0.28008901907581096,3.4247114174973508,286.9688433373548,122.91599407965485,5396.878825032298,112546.8083200201,488815.36428235745,252.86608744945505,136.57876197967454,17324.650379432333,245813.91964006628,250532.22497223923,263.67141529214973,120.7948080760332,5091.346781866518,209472.12163223934,313226.19522192527,H102.mat,0
0.004451980724214629,1.0672090792585112,1.067218365183137,-0.01729030292959362,-0.26108264877174614,2.5768445300839824,-0.006655735143519353,1.0355362321594896,1.035557621248269,0.03401446417519023,0.3199753059464956,3.782520516708863,-0.00841133957527171,1.0362569005721058,1.0362910376032195,-0.46012284950203,-0.14153192120374936,3.3983793523566646,285.6984803121518,123.69580397576752,6336.773561699634,114116.1755571478,448665.97026564024,253.21989070175164,134.1117763189746,13985.61424325678,262265.29524494597,259116.0684408715,260.91668786091515,123.59789882383843,7208.922995185105,229426.12294498386,299050.61738450883,H102.mat,0
-0.003510966706713262,1.0599469966859119,1.0599528115301644,-0.06179334477841891,-0.22802173021024297,2.59450777113434,0.0017385885218853324,1.0293185038071997,1.0293199721029127,0.08653322286119922,0.4154895417306568,3.8054424809945835,-0.02197859909488775,1.0405166588103902,1.0407487574242458,-0.42962828479542003,-0.2860905763120809,3.3140360655516456,281.2013266643676,123.63908006125578,5382.010157257739,123363.98538912095,432822.52761571266,256.6203930684342,135.12122615245855,13807.342254610277,247466.98181629332,268175.2816848287,260.4612508203195,123.79178585950933,6185.32741130798,227659.15875102085,306040.7991661213,H102.mat,0
-0.0015418688800037507,0.994231385151272,0.9942325807271959,-0.07044888795133147,-0.11187086143974767,2.766008535773658,-0.001390701576231109,0.9998809057010086,0.9998818728411589,0.17183409778783082,-0.04740535150691105,3.12257753403687,-0.014148291177173573,1.0135110050402139,1.0136097530513697,-0.37348231190149034,-0.4005851872689421,3.264339592423545,278.68167426360054,127.59490479482707,7969.567530852516,120446.25454584353,365596.1294001694,254.31341963353367,134.990942242409,12990.395762760945,245582.46712127043,241002.99294910283,260.46536938846987,121.7759653125925,5314.9224554706125,221762.04024129576,285253.29807588295,H102.mat,0
-0.0017580297058070343,0.9305125255628198,0.9305141862958048,-0.0851975604403632,-0.15081994990471692,2.9554152354077092,0.004585429208177419,0.9820992324220175,0.9821099370665889,0.17848544607790676,-0.11577565714101246,3.1790826611377323,-0.0019531441665136037,0.9950676194061914,0.9950695362450004,-0.3712125514434056,-0.3628597115586487,3.4064426507758028,281.6044679673973,127.57471240913503,4278.439857255834,121470.03174369808,306961.1534337515,246.9483404040164,134.5113202637628,14865.435529138786,250978.9090418257,215696.48033249576,262.5692010722186,123.219536440529,5575.865379870101,223350.05420973373,264968.9855155837,H102.mat,0
